Marker ID,bpm (s),Participant,File Type
_ch0_neuron0,26.4577,31,exp-events
_ch0_neuron0,26.9643,31,exp-events
_ch0_neuron0,29.3337,31,exp-events
_ch0_neuron0,30.0928,31,exp-events
_ch0_neuron0,30.8173,31,exp-events
_ch0_neuron0,31.51,31,exp-events
_ch0_neuron0,32.0914,31,exp-events
_ch0_neuron0,32.749,31,exp-events
_ch0_neuron0,33.4652,31,exp-events
_ch0_neuron0,34.2499,31,exp-events
_ch0_neuron0,34.9994,31,exp-events
_ch0_neuron0,35.6906,31,exp-events
_ch0_neuron0,36.3369,31,exp-events
_ch0_neuron0,36.957,31,exp-events
_ch0_neuron0,37.5124,31,exp-events
_ch0_neuron0,38.0303,31,exp-events
_ch0_neuron0,38.5362,31,exp-events
_ch0_neuron0,39.0755,31,exp-events
_ch0_neuron0,40.2341,31,exp-events
_ch0_neuron0,41.2305,31,exp-events
_ch0_neuron0,42.0233,31,exp-events
_ch0_neuron0,42.7475,31,exp-events
_ch0_neuron0,43.3841,31,exp-events
_ch0_neuron0,45.4165,31,exp-events
_ch0_neuron0,46.186,31,exp-events
_ch0_neuron0,46.925,31,exp-events
_ch0_neuron0,47.6494,31,exp-events
_ch0_neuron0,48.3496,31,exp-events
_ch0_neuron0,49.0485,31,exp-events
_ch0_neuron0,49.7175,31,exp-events
_ch0_neuron0,50.2877,31,exp-events
_ch0_neuron0,50.8174,31,exp-events
_ch0_neuron0,51.3345,31,exp-events
_ch0_neuron0,53.3264,31,exp-events
_ch0_neuron0,54.0895,31,exp-events
_ch0_neuron0,54.8066,31,exp-events
_ch0_neuron0,55.492,31,exp-events
_ch0_neuron0,56.1649,31,exp-events
_ch0_neuron0,56.7141,31,exp-events
_ch0_neuron0,57.2483,31,exp-events
_ch0_neuron0,57.8296,31,exp-events
_ch0_neuron0,58.5057,31,exp-events
_ch0_neuron0,59.2045,31,exp-events
_ch0_neuron0,59.857,31,exp-events
_ch0_neuron0,60.4824,31,exp-events
_ch0_neuron0,61.0959,31,exp-events
_ch0_neuron0,61.2934,31,exp-events
_ch0_neuron0,61.6927,31,exp-events
_ch0_neuron0,61.8885,31,exp-events
_ch0_neuron0,62.2862,31,exp-events
_ch0_neuron0,62.484,31,exp-events
_ch0_neuron0,62.8666,31,exp-events
_neuron0threshhig15401,0.0,31,exp-events
_neuron0threshlow4993,0.0,31,exp-events
_ch0_neuron0,0.5158,32,bs-events
_ch0_neuron0,1.058,32,bs-events
_ch0_neuron0,1.5822,32,bs-events
_ch0_neuron0,2.1031,32,bs-events
_ch0_neuron0,2.6227,32,bs-events
_ch0_neuron0,3.1646,32,bs-events
_ch0_neuron0,3.7699,32,bs-events
_ch0_neuron0,4.3639,32,bs-events
_ch0_neuron0,4.9495,32,bs-events
_ch0_neuron0,5.5006,32,bs-events
_ch0_neuron0,6.0913,32,bs-events
_ch0_neuron0,6.7578,32,bs-events
_ch0_neuron0,7.4881,32,bs-events
_ch0_neuron0,8.1565,32,bs-events
_ch0_neuron0,8.7775,32,bs-events
_ch0_neuron0,9.3779,32,bs-events
_ch0_neuron0,9.9885,32,bs-events
_ch0_neuron0,10.6097,32,bs-events
_ch0_neuron0,11.247,32,bs-events
_ch0_neuron0,11.8802,32,bs-events
_ch0_neuron0,12.4782,32,bs-events
_ch0_neuron0,13.0567,32,bs-events
_ch0_neuron0,13.6331,32,bs-events
_ch0_neuron0,14.2175,32,bs-events
_ch0_neuron0,14.8146,32,bs-events
_ch0_neuron0,15.4159,32,bs-events
_neuron0threshhig14981,0.0,32,bs-events
_neuron0threshlow7679,0.0,32,bs-events
_ch0_neuron0,0.2187,32,exp-events
_ch0_neuron0,0.6213,32,exp-events
_ch0_neuron0,1.0283,32,exp-events
_ch0_neuron0,1.4371,32,exp-events
_ch0_neuron0,1.8491,32,exp-events
_ch0_neuron0,2.259,32,exp-events
_ch0_neuron0,2.6728,32,exp-events
_ch0_neuron0,3.0814,32,exp-events
_ch0_neuron0,3.4939,32,exp-events
_ch0_neuron0,3.9094,32,exp-events
_ch0_neuron0,4.322,32,exp-events
_ch0_neuron0,4.7318,32,exp-events
_ch0_neuron0,5.1424,32,exp-events
_ch0_neuron0,5.5542,32,exp-events
_ch0_neuron0,5.9733,32,exp-events
_ch0_neuron0,6.3921,32,exp-events
_ch0_neuron0,6.8085,32,exp-events
_ch0_neuron0,7.2256,32,exp-events
_ch0_neuron0,7.6436,32,exp-events
_ch0_neuron0,8.0676,32,exp-events
_ch0_neuron0,8.4958,32,exp-events
_ch0_neuron0,8.9217,32,exp-events
_ch0_neuron0,9.3455,32,exp-events
_ch0_neuron0,9.7699,32,exp-events
_ch0_neuron0,10.1957,32,exp-events
_ch0_neuron0,10.6307,32,exp-events
_ch0_neuron0,11.067,32,exp-events
_ch0_neuron0,11.4961,32,exp-events
_ch0_neuron0,11.9257,32,exp-events
_ch0_neuron0,12.3588,32,exp-events
_ch0_neuron0,12.7973,32,exp-events
_ch0_neuron0,13.2374,32,exp-events
_ch0_neuron0,13.6705,32,exp-events
_ch0_neuron0,14.1029,32,exp-events
_ch0_neuron0,14.5422,32,exp-events
_ch0_neuron0,14.987,32,exp-events
_ch0_neuron0,15.4339,32,exp-events
_ch0_neuron0,15.8744,32,exp-events
_ch0_neuron0,16.315,32,exp-events
_ch0_neuron0,16.7534,32,exp-events
_ch0_neuron0,17.1975,32,exp-events
_ch0_neuron0,17.6442,32,exp-events
_ch0_neuron0,18.0865,32,exp-events
_ch0_neuron0,18.5285,32,exp-events
_ch0_neuron0,18.9767,32,exp-events
_ch0_neuron0,19.432,32,exp-events
_ch0_neuron0,19.8811,32,exp-events
_ch0_neuron0,20.3295,32,exp-events
_ch0_neuron0,20.7766,32,exp-events
_ch0_neuron0,21.2275,32,exp-events
_ch0_neuron0,21.6822,32,exp-events
_ch0_neuron0,22.1302,32,exp-events
_ch0_neuron0,22.5774,32,exp-events
_ch0_neuron0,23.0293,32,exp-events
_ch0_neuron0,23.4874,32,exp-events
_ch0_neuron0,23.9387,32,exp-events
_ch0_neuron0,24.3925,32,exp-events
_ch0_neuron0,24.8478,32,exp-events
_ch0_neuron0,25.3148,32,exp-events
_ch0_neuron0,25.7875,32,exp-events
_ch0_neuron0,26.2535,32,exp-events
_ch0_neuron0,26.7143,32,exp-events
_ch0_neuron0,27.18,32,exp-events
_ch0_neuron0,27.6489,32,exp-events
_ch0_neuron0,28.1228,32,exp-events
_ch0_neuron0,28.5897,32,exp-events
_ch0_neuron0,29.0499,32,exp-events
_ch0_neuron0,29.5071,32,exp-events
_ch0_neuron0,29.9669,32,exp-events
_ch0_neuron0,30.4337,32,exp-events
_ch0_neuron0,30.8995,32,exp-events
_ch0_neuron0,31.3556,32,exp-events
_ch0_neuron0,31.8082,32,exp-events
_ch0_neuron0,32.2659,32,exp-events
_ch0_neuron0,32.735,32,exp-events
_ch0_neuron0,33.2186,32,exp-events
_ch0_neuron0,33.6966,32,exp-events
_ch0_neuron0,34.1618,32,exp-events
_ch0_neuron0,34.6228,32,exp-events
_ch0_neuron0,35.0907,32,exp-events
_ch0_neuron0,35.5662,32,exp-events
_ch0_neuron0,36.0279,32,exp-events
_ch0_neuron0,36.4892,32,exp-events
_ch0_neuron0,36.9546,32,exp-events
_ch0_neuron0,37.4283,32,exp-events
_ch0_neuron0,37.9074,32,exp-events
_ch0_neuron0,38.376,32,exp-events
_ch0_neuron0,38.8412,32,exp-events
_ch0_neuron0,39.3085,32,exp-events
_ch0_neuron0,39.7864,32,exp-events
_ch0_neuron0,40.2705,32,exp-events
_ch0_neuron0,40.7462,32,exp-events
_ch0_neuron0,41.2174,32,exp-events
_ch0_neuron0,41.6967,32,exp-events
_ch0_neuron0,42.1891,32,exp-events
_ch0_neuron0,42.6922,32,exp-events
_ch0_neuron0,43.1842,32,exp-events
_ch0_neuron0,43.6688,32,exp-events
_ch0_neuron0,44.1603,32,exp-events
_ch0_neuron0,44.6544,32,exp-events
_ch0_neuron0,45.1418,32,exp-events
_ch0_neuron0,45.6216,32,exp-events
_ch0_neuron0,46.0974,32,exp-events
_ch0_neuron0,46.5789,32,exp-events
_ch0_neuron0,47.0664,32,exp-events
_ch0_neuron0,47.5569,32,exp-events
_ch0_neuron0,48.0369,32,exp-events
_ch0_neuron0,48.5167,32,exp-events
_ch0_neuron0,49.006,32,exp-events
_ch0_neuron0,49.5088,32,exp-events
_ch0_neuron0,49.9956,32,exp-events
_ch0_neuron0,50.483,32,exp-events
_ch0_neuron0,50.9816,32,exp-events
_ch0_neuron0,51.5083,32,exp-events
_ch0_neuron0,52.0561,32,exp-events
_ch0_neuron0,52.5713,32,exp-events
_ch0_neuron0,53.0756,32,exp-events
_ch0_neuron0,53.5867,32,exp-events
_ch0_neuron0,54.1089,32,exp-events
_ch0_neuron0,54.6309,32,exp-events
_ch0_neuron0,55.1321,32,exp-events
_ch0_neuron0,55.6256,32,exp-events
_ch0_neuron0,56.1266,32,exp-events
_ch0_neuron0,56.639,32,exp-events
_ch0_neuron0,57.1495,32,exp-events
_ch0_neuron0,57.6483,32,exp-events
_ch0_neuron0,58.144,32,exp-events
_ch0_neuron0,58.6425,32,exp-events
_ch0_neuron0,59.1529,32,exp-events
_ch0_neuron0,59.6579,32,exp-events
_ch0_neuron0,60.1593,32,exp-events
_neuron0threshhig15737,0.0,32,exp-events
_neuron0threshlow9022,0.0,32,exp-events
_ch0_neuron0,0.2523,33,bs-events
_ch0_neuron0,1.0656,33,bs-events
_ch0_neuron0,2.1618,33,bs-events
_ch0_neuron0,3.1033,33,bs-events
_ch0_neuron0,3.986,33,bs-events
_ch0_neuron0,4.9352,33,bs-events
_ch0_neuron0,5.955,33,bs-events
_ch0_neuron0,6.9959,33,bs-events
_ch0_neuron0,8.0341,33,bs-events
_ch0_neuron0,9.0292,33,bs-events
_ch0_neuron0,9.9757,33,bs-events
_ch0_neuron0,10.9021,33,bs-events
_ch0_neuron0,11.8895,33,bs-events
_ch0_neuron0,12.82,33,bs-events
_ch0_neuron0,13.7729,33,bs-events
_ch0_neuron0,14.8224,33,bs-events
_neuron0threshhig7427,0.0,33,bs-events
_neuron0threshlow2559,0.0,33,bs-events
_ch0_neuron0,0.2327,33,exp-events
_ch0_neuron0,0.4797,33,exp-events
_ch0_neuron0,1.0753,33,exp-events
_ch0_neuron0,1.8252,33,exp-events
_ch0_neuron0,2.5684,33,exp-events
_ch0_neuron0,3.388,33,exp-events
_ch0_neuron0,4.634,33,exp-events
_ch0_neuron0,5.7116,33,exp-events
_ch0_neuron0,6.6275,33,exp-events
_ch0_neuron0,7.4509,33,exp-events
_ch0_neuron0,8.2177,33,exp-events
_ch0_neuron0,9.0265,33,exp-events
_ch0_neuron0,9.9034,33,exp-events
_ch0_neuron0,10.668,33,exp-events
_ch0_neuron0,11.2507,33,exp-events
_ch0_neuron0,11.4156,33,exp-events
_ch0_neuron0,12.2089,33,exp-events
_ch0_neuron0,12.4374,33,exp-events
_ch0_neuron0,13.1594,33,exp-events
_ch0_neuron0,14.0055,33,exp-events
_ch0_neuron0,14.8618,33,exp-events
_ch0_neuron0,15.7826,33,exp-events
_ch0_neuron0,16.8232,33,exp-events
_ch0_neuron0,17.694,33,exp-events
_ch0_neuron0,18.5328,33,exp-events
_ch0_neuron0,19.5772,33,exp-events
_ch0_neuron0,20.5862,33,exp-events
_ch0_neuron0,21.5696,33,exp-events
_ch0_neuron0,22.8699,33,exp-events
_ch0_neuron0,24.0599,33,exp-events
_ch0_neuron0,25.0968,33,exp-events
_ch0_neuron0,25.8995,33,exp-events
_ch0_neuron0,26.6761,33,exp-events
_ch0_neuron0,27.5133,33,exp-events
_ch0_neuron0,28.5612,33,exp-events
_ch0_neuron0,30.0479,33,exp-events
_ch0_neuron0,31.4066,33,exp-events
_ch0_neuron0,32.6516,33,exp-events
_ch0_neuron0,33.7883,33,exp-events
_ch0_neuron0,34.7725,33,exp-events
_ch0_neuron0,35.7133,33,exp-events
_ch0_neuron0,36.7589,33,exp-events
_ch0_neuron0,37.6146,33,exp-events
_ch0_neuron0,38.4207,33,exp-events
_ch0_neuron0,39.202,33,exp-events
_ch0_neuron0,40.0111,33,exp-events
_ch0_neuron0,41.3783,33,exp-events
_ch0_neuron0,42.7385,33,exp-events
_ch0_neuron0,44.1335,33,exp-events
_ch0_neuron0,45.4468,33,exp-events
_ch0_neuron0,46.7312,33,exp-events
_ch0_neuron0,47.8849,33,exp-events
_ch0_neuron0,48.9896,33,exp-events
_ch0_neuron0,49.8223,33,exp-events
_ch0_neuron0,50.6283,33,exp-events
_ch0_neuron0,51.4396,33,exp-events
_ch0_neuron0,52.3154,33,exp-events
_ch0_neuron0,53.4162,33,exp-events
_ch0_neuron0,54.873,33,exp-events
_ch0_neuron0,56.2506,33,exp-events
_ch0_neuron0,57.5472,33,exp-events
_ch0_neuron0,58.722,33,exp-events
_ch0_neuron0,59.7592,33,exp-events
_ch0_neuron0,60.7102,33,exp-events
_ch0_neuron0,61.6854,33,exp-events
_neuron0threshhig7008,0.0,33,exp-events
_neuron0threshlow2475,0.0,33,exp-events
_ch0_neuron0,0.6521,34,bs-events
_ch0_neuron0,1.5413,34,bs-events
_ch0_neuron0,2.4384,34,bs-events
_ch0_neuron0,3.3221,34,bs-events
_ch0_neuron0,4.2363,34,bs-events
_ch0_neuron0,5.1063,34,bs-events
_ch0_neuron0,6.003,34,bs-events
_ch0_neuron0,6.861,34,bs-events
_ch0_neuron0,7.6543,34,bs-events
_ch0_neuron0,8.4596,34,bs-events
_ch0_neuron0,9.2798,34,bs-events
_ch0_neuron0,10.1083,34,bs-events
_ch0_neuron0,10.9174,34,bs-events
_ch0_neuron0,11.7683,34,bs-events
_ch0_neuron0,12.6287,34,bs-events
_ch0_neuron0,13.4957,34,bs-events
_ch0_neuron0,14.3493,34,bs-events
_ch0_neuron0,15.2199,34,bs-events
_neuron0threshhig5665,0.0,34,bs-events
_neuron0threshlow2727,0.0,34,bs-events
_ch0_neuron0,0.3911,34,exp-events
_ch0_neuron0,1.129,34,exp-events
_ch0_neuron0,1.5865,34,exp-events
_ch0_neuron0,2.0494,34,exp-events
_ch0_neuron0,3.9165,34,exp-events
_ch0_neuron0,4.3994,34,exp-events
_ch0_neuron0,5.8621,34,exp-events
_ch0_neuron0,10.9325,34,exp-events
_ch0_neuron0,12.9599,34,exp-events
_ch0_neuron0,13.4922,34,exp-events
_ch0_neuron0,14.0487,34,exp-events
_ch0_neuron0,14.6238,34,exp-events
_ch0_neuron0,15.1757,34,exp-events
_ch0_neuron0,15.7198,34,exp-events
_ch0_neuron0,16.2805,34,exp-events
_ch0_neuron0,16.8527,34,exp-events
_ch0_neuron0,17.4251,34,exp-events
_ch0_neuron0,17.9695,34,exp-events
_ch0_neuron0,18.5076,34,exp-events
_ch0_neuron0,19.0558,34,exp-events
_ch0_neuron0,19.2354,34,exp-events
_ch0_neuron0,19.6082,34,exp-events
_ch0_neuron0,20.1642,34,exp-events
_ch0_neuron0,20.705,34,exp-events
_ch0_neuron0,21.2453,34,exp-events
_ch0_neuron0,21.7982,34,exp-events
_ch0_neuron0,22.3759,34,exp-events
_ch0_neuron0,22.9784,34,exp-events
_ch0_neuron0,23.5635,34,exp-events
_ch0_neuron0,23.7538,34,exp-events
_ch0_neuron0,24.1436,34,exp-events
_ch0_neuron0,24.7446,34,exp-events
_ch0_neuron0,25.3587,34,exp-events
_ch0_neuron0,25.5374,34,exp-events
_ch0_neuron0,25.9556,34,exp-events
_ch0_neuron0,26.5264,34,exp-events
_ch0_neuron0,27.1029,34,exp-events
_ch0_neuron0,27.2811,34,exp-events
_ch0_neuron0,27.6958,34,exp-events
_ch0_neuron0,28.277,34,exp-events
_ch0_neuron0,28.8438,34,exp-events
_ch0_neuron0,29.4413,34,exp-events
_ch0_neuron0,29.6258,34,exp-events
_ch0_neuron0,30.0424,34,exp-events
_ch0_neuron0,30.6319,34,exp-events
_ch0_neuron0,31.2048,34,exp-events
_ch0_neuron0,31.7988,34,exp-events
_ch0_neuron0,32.3977,34,exp-events
_ch0_neuron0,33.0142,34,exp-events
_ch0_neuron0,33.1974,34,exp-events
_ch0_neuron0,33.6345,34,exp-events
_ch0_neuron0,33.8135,34,exp-events
_ch0_neuron0,34.4301,34,exp-events
_ch0_neuron0,34.8139,34,exp-events
_ch0_neuron0,35.0004,34,exp-events
_ch0_neuron0,35.3835,34,exp-events
_ch0_neuron0,35.9701,34,exp-events
_ch0_neuron0,36.5768,34,exp-events
_ch0_neuron0,36.7598,34,exp-events
_ch0_neuron0,37.206,34,exp-events
_ch0_neuron0,37.3939,34,exp-events
_ch0_neuron0,37.8032,34,exp-events
_ch0_neuron0,38.391,34,exp-events
_ch0_neuron0,39.0026,34,exp-events
_ch0_neuron0,39.2,34,exp-events
_ch0_neuron0,39.6323,34,exp-events
_ch0_neuron0,39.8135,34,exp-events
_ch0_neuron0,40.2647,34,exp-events
_ch0_neuron0,40.4566,34,exp-events
_ch0_neuron0,40.8612,34,exp-events
_ch0_neuron0,41.4526,34,exp-events
_ch0_neuron0,42.0696,34,exp-events
_ch0_neuron0,42.7124,34,exp-events
_ch0_neuron0,43.3419,34,exp-events
_ch0_neuron0,43.531,34,exp-events
_ch0_neuron0,43.9373,34,exp-events
_ch0_neuron0,44.519,34,exp-events
_ch0_neuron0,45.1192,34,exp-events
_ch0_neuron0,45.7735,34,exp-events
_ch0_neuron0,46.4817,34,exp-events
_ch0_neuron0,47.2476,34,exp-events
_ch0_neuron0,47.9374,34,exp-events
_ch0_neuron0,48.1373,34,exp-events
_ch0_neuron0,48.5762,34,exp-events
_ch0_neuron0,49.1965,34,exp-events
_ch0_neuron0,49.8234,34,exp-events
_ch0_neuron0,50.4979,34,exp-events
_ch0_neuron0,51.2012,34,exp-events
_ch0_neuron0,51.9322,34,exp-events
_ch0_neuron0,52.1282,34,exp-events
_ch0_neuron0,52.5911,34,exp-events
_ch0_neuron0,53.2509,34,exp-events
_ch0_neuron0,53.9257,34,exp-events
_ch0_neuron0,54.6281,34,exp-events
_ch0_neuron0,55.3275,34,exp-events
_ch0_neuron0,56.026,34,exp-events
_ch0_neuron0,56.2236,34,exp-events
_ch0_neuron0,56.8763,34,exp-events
_ch0_neuron0,57.2968,34,exp-events
_ch0_neuron0,57.8989,34,exp-events
_ch0_neuron0,58.5084,34,exp-events
_ch0_neuron0,59.132,34,exp-events
_ch0_neuron0,59.7902,34,exp-events
_neuron0threshhig7595,0.0,34,exp-events
_neuron0threshlow3231,0.0,34,exp-events
_ch0_neuron0,0.4747,35,bs-events
_ch0_neuron0,1.3572,35,bs-events
_ch0_neuron0,2.1491,35,bs-events
_ch0_neuron0,2.9393,35,bs-events
_ch0_neuron0,3.751,35,bs-events
_ch0_neuron0,4.6256,35,bs-events
_ch0_neuron0,5.5246,35,bs-events
_ch0_neuron0,6.426,35,bs-events
_ch0_neuron0,7.344,35,bs-events
_ch0_neuron0,8.2473,35,bs-events
_ch0_neuron0,9.191,35,bs-events
_ch0_neuron0,10.1182,35,bs-events
_ch0_neuron0,10.9795,35,bs-events
_ch0_neuron0,11.8392,35,bs-events
_ch0_neuron0,12.7488,35,bs-events
_ch0_neuron0,13.6255,35,bs-events
_ch0_neuron0,14.4546,35,bs-events
_ch0_neuron0,15.3502,35,bs-events
_neuron0threshhig12715,0.0,35,bs-events
_neuron0threshlow6924,0.0,35,bs-events
_ch0_neuron0,0.2676,35,exp-events
_ch0_neuron0,0.8035,35,exp-events
_ch0_neuron0,1.3485,35,exp-events
_ch0_neuron0,1.9031,35,exp-events
_ch0_neuron0,2.4827,35,exp-events
_ch0_neuron0,3.0685,35,exp-events
_ch0_neuron0,3.6555,35,exp-events
_ch0_neuron0,4.249,35,exp-events
_ch0_neuron0,4.8543,35,exp-events
_ch0_neuron0,5.4592,35,exp-events
_ch0_neuron0,6.0585,35,exp-events
_ch0_neuron0,6.6477,35,exp-events
_ch0_neuron0,7.2226,35,exp-events
_ch0_neuron0,7.7881,35,exp-events
_ch0_neuron0,8.365,35,exp-events
_ch0_neuron0,8.9441,35,exp-events
_ch0_neuron0,9.0213,35,exp-events
_ch0_neuron0,9.6807,35,exp-events
_ch0_neuron0,10.3398,35,exp-events
_ch0_neuron0,11.0439,35,exp-events
_ch0_neuron0,11.717,35,exp-events
_ch0_neuron0,12.3772,35,exp-events
_ch0_neuron0,13.0471,35,exp-events
_ch0_neuron0,13.7146,35,exp-events
_ch0_neuron0,14.374,35,exp-events
_ch0_neuron0,15.0503,35,exp-events
_ch0_neuron0,15.7451,35,exp-events
_ch0_neuron0,16.4367,35,exp-events
_ch0_neuron0,17.1268,35,exp-events
_ch0_neuron0,17.8478,35,exp-events
_ch0_neuron0,18.5634,35,exp-events
_ch0_neuron0,19.2631,35,exp-events
_ch0_neuron0,19.9531,35,exp-events
_ch0_neuron0,20.713,35,exp-events
_ch0_neuron0,21.4907,35,exp-events
_ch0_neuron0,22.2697,35,exp-events
_ch0_neuron0,23.001,35,exp-events
_ch0_neuron0,23.69,35,exp-events
_ch0_neuron0,24.3655,35,exp-events
_ch0_neuron0,25.0415,35,exp-events
_ch0_neuron0,25.7498,35,exp-events
_ch0_neuron0,26.5152,35,exp-events
_ch0_neuron0,27.3026,35,exp-events
_ch0_neuron0,28.1107,35,exp-events
_ch0_neuron0,28.9589,35,exp-events
_ch0_neuron0,29.2549,35,exp-events
_ch0_neuron0,29.7694,35,exp-events
_ch0_neuron0,30.5517,35,exp-events
_ch0_neuron0,31.2879,35,exp-events
_ch0_neuron0,32.0173,35,exp-events
_ch0_neuron0,32.8149,35,exp-events
_ch0_neuron0,33.603,35,exp-events
_ch0_neuron0,34.3436,35,exp-events
_ch0_neuron0,35.1298,35,exp-events
_ch0_neuron0,35.959,35,exp-events
_ch0_neuron0,36.7263,35,exp-events
_ch0_neuron0,37.5099,35,exp-events
_ch0_neuron0,38.2962,35,exp-events
_ch0_neuron0,39.1751,35,exp-events
_ch0_neuron0,40.0395,35,exp-events
_ch0_neuron0,40.9107,35,exp-events
_ch0_neuron0,41.7966,35,exp-events
_ch0_neuron0,42.6617,35,exp-events
_ch0_neuron0,43.4765,35,exp-events
_ch0_neuron0,44.2567,35,exp-events
_ch0_neuron0,45.0416,35,exp-events
_ch0_neuron0,45.8034,35,exp-events
_ch0_neuron0,46.2319,35,exp-events
_ch0_neuron0,46.5743,35,exp-events
_ch0_neuron0,46.892,35,exp-events
_ch0_neuron0,47.3675,35,exp-events
_ch0_neuron0,48.1161,35,exp-events
_ch0_neuron0,48.4469,35,exp-events
_ch0_neuron0,48.8686,35,exp-events
_ch0_neuron0,49.6366,35,exp-events
_ch0_neuron0,50.4442,35,exp-events
_ch0_neuron0,51.2797,35,exp-events
_ch0_neuron0,52.114,35,exp-events
_ch0_neuron0,52.9856,35,exp-events
_ch0_neuron0,53.9005,35,exp-events
_ch0_neuron0,54.7941,35,exp-events
_ch0_neuron0,55.6888,35,exp-events
_ch0_neuron0,56.6162,35,exp-events
_ch0_neuron0,57.5375,35,exp-events
_ch0_neuron0,58.3909,35,exp-events
_ch0_neuron0,59.1757,35,exp-events
_ch0_neuron0,59.2533,35,exp-events
_ch0_neuron0,59.5828,35,exp-events
_ch0_neuron0,60.038,35,exp-events
_neuron0threshhig-5161,0.0,35,exp-events
_neuron0threshlow-15737,0.0,35,exp-events
_ch0_neuron0,0.4137,36,bs-events
_ch0_neuron0,1.0439,36,bs-events
_ch0_neuron0,1.6516,36,bs-events
_ch0_neuron0,2.277,36,bs-events
_ch0_neuron0,2.917,36,bs-events
_ch0_neuron0,3.579,36,bs-events
_ch0_neuron0,4.231,36,bs-events
_ch0_neuron0,4.8962,36,bs-events
_ch0_neuron0,5.5913,36,bs-events
_ch0_neuron0,6.286,36,bs-events
_ch0_neuron0,6.9755,36,bs-events
_ch0_neuron0,7.691,36,bs-events
_ch0_neuron0,8.3944,36,bs-events
_ch0_neuron0,9.103,36,bs-events
_ch0_neuron0,9.8166,36,bs-events
_ch0_neuron0,10.4939,36,bs-events
_ch0_neuron0,11.1943,36,bs-events
_ch0_neuron0,11.9017,36,bs-events
_ch0_neuron0,12.6006,36,bs-events
_ch0_neuron0,13.342,36,bs-events
_ch0_neuron0,14.0746,36,bs-events
_ch0_neuron0,14.7707,36,bs-events
_neuron0threshhig11876,0.0,36,bs-events
_neuron0threshlow5329,0.0,36,bs-events
_ch0_neuron0,0.0024,36,exp-events
_ch0_neuron0,0.5448,36,exp-events
_ch0_neuron0,1.5121,36,exp-events
_ch0_neuron0,1.772,36,exp-events
_ch0_neuron0,2.3889,36,exp-events
_ch0_neuron0,2.5546,36,exp-events
_ch0_neuron0,2.9617,36,exp-events
_ch0_neuron0,4.1019,36,exp-events
_ch0_neuron0,4.7147,36,exp-events
_ch0_neuron0,5.3505,36,exp-events
_ch0_neuron0,5.9343,36,exp-events
_ch0_neuron0,6.4806,36,exp-events
_ch0_neuron0,7.0655,36,exp-events
_ch0_neuron0,7.7093,36,exp-events
_ch0_neuron0,8.335,36,exp-events
_ch0_neuron0,8.9862,36,exp-events
_ch0_neuron0,9.6512,36,exp-events
_ch0_neuron0,10.3189,36,exp-events
_ch0_neuron0,10.4848,36,exp-events
_ch0_neuron0,10.9585,36,exp-events
_ch0_neuron0,11.5282,36,exp-events
_ch0_neuron0,11.6972,36,exp-events
_ch0_neuron0,12.0823,36,exp-events
_ch0_neuron0,12.2464,36,exp-events
_ch0_neuron0,12.6892,36,exp-events
_ch0_neuron0,13.3135,36,exp-events
_ch0_neuron0,13.933,36,exp-events
_ch0_neuron0,14.6336,36,exp-events
_ch0_neuron0,15.416,36,exp-events
_ch0_neuron0,16.1497,36,exp-events
_ch0_neuron0,16.8784,36,exp-events
_ch0_neuron0,17.662,36,exp-events
_ch0_neuron0,18.3988,36,exp-events
_ch0_neuron0,19.0734,36,exp-events
_ch0_neuron0,19.2511,36,exp-events
_ch0_neuron0,19.7244,36,exp-events
_ch0_neuron0,19.9026,36,exp-events
_ch0_neuron0,20.3634,36,exp-events
_ch0_neuron0,20.5381,36,exp-events
_ch0_neuron0,21.0746,36,exp-events
_ch0_neuron0,21.7693,36,exp-events
_ch0_neuron0,22.4308,36,exp-events
_ch0_neuron0,23.1277,36,exp-events
_ch0_neuron0,23.3057,36,exp-events
_ch0_neuron0,23.8753,36,exp-events
_ch0_neuron0,24.5719,36,exp-events
_ch0_neuron0,25.2631,36,exp-events
_ch0_neuron0,26.0062,36,exp-events
_ch0_neuron0,26.1879,36,exp-events
_ch0_neuron0,26.7706,36,exp-events
_ch0_neuron0,27.4877,36,exp-events
_ch0_neuron0,27.6716,36,exp-events
_ch0_neuron0,28.191,36,exp-events
_ch0_neuron0,28.3769,36,exp-events
_ch0_neuron0,28.9514,36,exp-events
_ch0_neuron0,29.1274,36,exp-events
_ch0_neuron0,29.6843,36,exp-events
_ch0_neuron0,30.3889,36,exp-events
_ch0_neuron0,30.5748,36,exp-events
_ch0_neuron0,31.1478,36,exp-events
_ch0_neuron0,31.3349,36,exp-events
_ch0_neuron0,31.9509,36,exp-events
_ch0_neuron0,32.7055,36,exp-events
_ch0_neuron0,32.8927,36,exp-events
_ch0_neuron0,33.4632,36,exp-events
_ch0_neuron0,33.6499,36,exp-events
_ch0_neuron0,34.2384,36,exp-events
_ch0_neuron0,34.9608,36,exp-events
_ch0_neuron0,35.1491,36,exp-events
_ch0_neuron0,35.7397,36,exp-events
_ch0_neuron0,35.9279,36,exp-events
_ch0_neuron0,36.5185,36,exp-events
_ch0_neuron0,37.2406,36,exp-events
_ch0_neuron0,37.4304,36,exp-events
_ch0_neuron0,38.0114,36,exp-events
_ch0_neuron0,38.1989,36,exp-events
_ch0_neuron0,38.7924,36,exp-events
